,2023-07-15,2023-07-22,2023-07-29,2023-08-05,2023-08-12,2023-08-19,2023-08-26,2023-09-02,2023-09-09,2023-09-16,2023-09-23,2023-09-30,2023-10-07,2023-10-14,2023-10-21,2023-10-28,2023-11-04,2023-11-11,2023-11-18,2023-11-25,2023-12-02,2023-12-09,2023-12-16,2023-12-23,2023-12-30,2024-01-06,2024-01-13,2024-01-20,2024-01-27,2024-02-03,2024-02-10,2024-02-17,2024-02-24,2024-03-02,2024-03-09,2024-03-16,2024-03-23,2024-03-30,2024-04-06,2024-04-13,2024-04-20,2024-04-27,2024-05-04,2024-05-11,2024-05-18,2024-05-25,2024-06-01,2024-06-08,2024-06-15,2024-06-22,2024-06-29
28,D1000,D1000,GLOBO - EDITORA GLOBO S.A.,SILIMED,D1000,SAPURA,SAPURA,SAPURA,ALMAVIVA,KATRIUM,SILIMED,WSUT (Magalhanes Navegação),DELLY COSMETICOS,ALIANSCE,ALIANSCE,ALIANSCE,EQUINOR,ALIANSCE,ALIANSCE,ALIANSCE,ALIANSCE,EQUINOR,EQUINOR,F,F,ALIANSCE,ALIANSCE,ALIANSCE,ALIANSCE,ALIANSCE,EQUINOR,ALIANSCE,ALIANSCE,ALIANSCE,EQUINOR,EQUINOR,EQUINOR,EVOLTZ,ALMAVIVA,PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PEUGEOT CITROEN (BH),EVOLTZ,EVOLTZ,WSUT (Magalhanes Navegação),PETROMAIS (Origem Energia),PORTO SUDESTE,PORTO SUDESTE,F,F,INSPIRA MUNDANÇA PART.
29,CLUBE DE REGATAS DO FLAMENGO,CLUBE DE REGATAS DO FLAMENGO,SILIMED,PORTO SUDESTE,PORTO SUDESTE,NATIONAL OIL,NATIONAL OIL,NATIONAL OIL,CASA GRANADO,OCEÂNICA ENGENHARIA,ALMAVIVA,MRO,ENERFLEX,V2i,V2i,EQUINOR,V2i,EQUINOR,EQUINOR,EQUINOR,EQUINOR,V2i,V2i,F,F,EQUINOR,EQUINOR,EQUINOR,EQUINOR,EQUINOR,PEUGEOT CITROEN (BH),EQUINOR,EQUINOR,EQUINOR,V2i,V2i,V2i,COCA COLA,CASA GRANADO,EVOLTZ,EVOLTZ,COCA COLA,COCA COLA,PROFARMA,MRO,COCA COLA,INSPIRA MUNDANÇA PART.,INSPIRA MUNDANÇA PART.,F,F,SAPURA
30,ALMAVIVA,ALMAVIVA,WSUT (Magalhanes Navegação),WSUT (Magalhanes Navegação),INSPIRA MUNDANÇA PART.,FAZENDA AGRO SB (Opportunity),FAZENDA AGRO SB (Opportunity),FAZENDA AGRO SB (Opportunity),KATRIUM,BRAMEX,CASA GRANADO,DELLY COSMETICOS,PETRONAS,PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),V2i,PEUGEOT CITROEN (BH),V2i,V2i,V2i,V2i,PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),F,F,V2i,V2i,V2i,V2i,PEUGEOT CITROEN (BH),PETROMAIS (Origem Energia),V2i,V2i,V2i,PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PROFARMA,KATRIUM,CATARATAS DO IGUAÇU,CATARATAS DO IGUAÇU,CATARATAS DO IGUAÇU,PROFARMA,OLX (Bom Negócio),DELLY COSMETICOS,OLX (Bom Negócio),SAPURA,SAPURA,F,F,NATIONAL OIL
31,CASA GRANADO,CASA GRANADO,MRO,INSPIRA MUNDANÇA PART.,SAPURA,SUPERMERCADO ZONA SUL,SUPERMERCADO ZONA SUL,SUPERMERCADO ZONA SUL,OCEÂNICA ENGENHARIA,PARANAÍBA (PTE),KATRIUM,ENERFLEX,LIBRA TERMINAL PORTUARIO (ICTSI),PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PEUGEOT CITROEN (BH),PETROMAIS (Origem Energia),PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),EVOLTZ,EVOLTZ,F,F,PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),PETROMAIS (Origem Energia),EVOLTZ,PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),EVOLTZ,EVOLTZ,EVOLTZ,OLX (Bom Negócio),OCEÂNICA ENGENHARIA,CYMI ,CYMI ,OLX (Bom Negócio),CATARATAS DO IGUAÇU,TECHNOS,ENERFLEX,GLOBO - EDITORA GLOBO S.A.,NATIONAL OIL,NATIONAL OIL,F,F,FAZENDA AGRO SB (Opportunity)
32,KATRIUM,MRO,DELLY COSMETICOS,SAPURA,NATIONAL OIL,TEEKAY,TEEKAY,TEEKAY,BRAMEX,CANAL DE ISABEL II (Emissão S.A.),OCEÂNICA ENGENHARIA,PETRONAS,DOMINOS (DP Brasil Participações),EVOLTZ,EVOLTZ,PETROMAIS (Origem Energia),COCA COLA,PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),COCA COLA,COCA COLA,F,F,PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),EVOLTZ,COCA COLA,PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),COCA COLA,COCA COLA,COCA COLA,CYMI ,BRAMEX,TECHNOS,TECHNOS,GLOBO - EDITORA GLOBO S.A.,OLX (Bom Negócio),GLOBO - EDITORA GLOBO S.A.,PETRONAS,CLUBE DE REGATAS DO FLAMENGO,FAZENDA AGRO SB (Opportunity),FAZENDA AGRO SB (Opportunity),F,F,SUPERMERCADO ZONA SUL
33,OCEÂNICA ENGENHARIA,KATRIUM,ENERFLEX,DELLY COSMETICOS,FAZENDA AGRO SB (Opportunity),EDISON CHOUEST (BRAM) ,EDISON CHOUEST (BRAM) ,FARSTAD SHIPPING,PARANAÍBA (PTE),VINCI PARTNERS (FUNDOS),BRAMEX,LIBRA TERMINAL PORTUARIO (ICTSI),BEMISA (Opportunity),COCA COLA,PROFARMA,COCA COLA,PROFARMA,PROFARMA,PROFARMA,EVOLTZ,EVOLTZ,PROFARMA,PROFARMA,F,F,COCA COLA,CATARATAS DO IGUAÇU,CATARATAS DO IGUAÇU,EVOLTZ,COCA COLA,CATARATAS DO IGUAÇU,EVOLTZ,COCA COLA,EVOLTZ,PROFARMA,PROFARMA,PROFARMA,GLOBO - EDITORA GLOBO S.A.,PARANAÍBA (PTE),D1000,GLOBO - EDITORA GLOBO S.A.,SILIMED,TECHNOS,CLUBE DE REGATAS DO FLAMENGO,LIBRA TERMINAL PORTUARIO (ICTSI),WSUT (Magalhanes Navegação),SUPERMERCADO ZONA SUL,SUPERMERCADO ZONA SUL,F,F,TEEKAY
34,BRAMEX,OCEÂNICA ENGENHARIA,PETRONAS,NATIONAL OIL,SUPERMERCADO ZONA SUL,BUREAU VERITAS,FARSTAD SHIPPING,BARCELOS,CANAL DE ISABEL II (Emissão S.A.),PUIG O'NIQUE,PARANAÍBA (PTE),DOMINOS (DP Brasil Participações),S2,PROFARMA,CATARATAS DO IGUAÇU,PROFARMA,CATARATAS DO IGUAÇU,CATARATAS DO IGUAÇU,CATARATAS DO IGUAÇU,PROFARMA,COCA COLA,CATARATAS DO IGUAÇU,CATARATAS DO IGUAÇU,F,F,CATARATAS DO IGUAÇU,OLX (Bom Negócio),OLX (Bom Negócio),CATARATAS DO IGUAÇU,CATARATAS DO IGUAÇU,OLX (Bom Negócio),COCA COLA,OLX (Bom Negócio),COCA COLA,OLX (Bom Negócio),OLX (Bom Negócio),OLX (Bom Negócio),SILIMED,CANAL DE ISABEL II (Emissão S.A.),SILIMED,D1000,CLUBE DE REGATAS DO FLAMENGO,SILIMED,PORTO SUDESTE,DOMINOS (DP Brasil Participações),MRO,TEEKAY,TEEKAY,F,F,EDISON CHOUEST (BRAM) 
35,PARANAÍBA (PTE),ENERFLEX,LIBRA TERMINAL PORTUARIO (ICTSI),FAZENDA AGRO SB (Opportunity),TEEKAY,CONEXA SAÚDE,BUREAU VERITAS,MAN DIESEL & TURBO,FARSTAD SHIPPING,AMOEDO,CANAL DE ISABEL II (Emissão S.A.),BEMISA (Opportunity),DGPAR (ALL CARE),CATARATAS DO IGUAÇU,OLX (Bom Negócio),CATARATAS DO IGUAÇU,CYMI ,CYMI ,CYMI ,CYMI ,PROFARMA,CYMI ,OLX (Bom Negócio),F,F,OLX (Bom Negócio),TECHNOS,TECHNOS,TECHNOS,OLX (Bom Negócio),TECHNOS,OLX (Bom Negócio),TECHNOS,PROFARMA,CYMI ,CYMI ,CYMI ,CLUBE DE REGATAS DO FLAMENGO,FARSTAD SHIPPING,ALMAVIVA,SILIMED,ALMAVIVA,CLUBE DE REGATAS DO FLAMENGO,WSUT (Magalhanes Navegação),VINCI PARTNERS (FUNDOS),DELLY COSMETICOS,EDISON CHOUEST (BRAM) ,EDISON CHOUEST (BRAM) ,F,F,BEMISA (Opportunity)
36,CANAL DE ISABEL II (Emissão S.A.),DOMINOS (DP Brasil Participações),EDISON CHOUEST (BRAM) ,FARSTAD SHIPPING,EDISON CHOUEST (BRAM) ,Zeedog,BARCELOS,SUBSEA 7,VINCI PARTNERS (FUNDOS),ASPEN PHARMA,VINCI PARTNERS (FUNDOS),S2,ONS,OLX (Bom Negócio),CYMI ,OLX (Bom Negócio),TECHNOS,TECHNOS,TECHNOS,TECHNOS,CATARATAS DO IGUAÇU,GLOBO - EDITORA GLOBO S.A.,CYMI ,F,F,CYMI ,GLOBO - EDITORA GLOBO S.A.,GLOBO - EDITORA GLOBO S.A.,GLOBO - EDITORA GLOBO S.A.,TECHNOS,D1000,TECHNOS,D1000,OLX (Bom Negócio),GLOBO - EDITORA GLOBO S.A.,GLOBO - EDITORA GLOBO S.A.,GLOBO - EDITORA GLOBO S.A.,ALMAVIVA,BUREAU VERITAS,INSPIRA MUNDANÇA PART.,ALMAVIVA,WSUT (Magalhanes Navegação),PORTO SUDESTE,CASA GRANADO,BARCELOS,ENERFLEX,BEMISA (Opportunity),BEMISA (Opportunity),F,F,PUIG O'NIQUE
37,VINCI PARTNERS (FUNDOS),BEMISA (Opportunity),BUREAU VERITAS,BARCELOS,BUREAU VERITAS,ROCK CITY S.A.,CONEXA SAÚDE,VERDE AMBIENTAL,BARCELOS,ALL NATIONS,PUIG O'NIQUE,DGPAR (ALL CARE),CREB,GLOBO - EDITORA GLOBO S.A.,TECHNOS,CYMI ,D1000,D1000,D1000,GLOBO - EDITORA GLOBO S.A.,CYMI ,D1000,TECHNOS,F,F,TECHNOS,SILIMED,SILIMED,D1000,D1000,SILIMED,D1000,SILIMED,CYMI ,SILIMED,SILIMED,SILIMED,INSPIRA MUNDANÇA PART.,S2,CASA GRANADO,INSPIRA MUNDANÇA PART.,MRO,ALMAVIVA,MRO,CONEXA SAÚDE,PETRONAS,PUIG O'NIQUE,PUIG O'NIQUE,F,F,MAN DIESEL & TURBO
38,PUIG O'NIQUE,S2,CONEXA SAÚDE,MAN DIESEL & TURBO,CONEXA SAÚDE,FUNBIO,MAN DIESEL & TURBO,MINERACAO MORRO DO IPE (MMI),PUIG O'NIQUE,CAMORIM,AMOEDO,ONS,SISTAC,SILIMED,GLOBO - EDITORA GLOBO S.A.,TECHNOS,CLUBE DE REGATAS DO FLAMENGO,CLUBE DE REGATAS DO FLAMENGO,CLUBE DE REGATAS DO FLAMENGO,D1000,GLOBO - EDITORA GLOBO S.A.,CLUBE DE REGATAS DO FLAMENGO,GLOBO - EDITORA GLOBO S.A.,F,F,GLOBO - EDITORA GLOBO S.A.,PORTO SUDESTE,PORTO SUDESTE,SILIMED,SILIMED,PORTO SUDESTE,SILIMED,PORTO SUDESTE,GLOBO - EDITORA GLOBO S.A.,CLUBE DE REGATAS DO FLAMENGO,CLUBE DE REGATAS DO FLAMENGO,CLUBE DE REGATAS DO FLAMENGO,CASA GRANADO,AMOEDO,SAPURA,CASA GRANADO,KATRIUM,WSUT (Magalhanes Navegação),DELLY COSMETICOS,DGPAR (ALL CARE),LIBRA TERMINAL PORTUARIO (ICTSI),MAN DIESEL & TURBO,MAN DIESEL & TURBO,F,F,Zeedog
39,AMOEDO,DGPAR (ALL CARE),Zeedog,SUBSEA 7,Zeedog,DISTRIBUIDORA RECORD,Zeedog,MR. CAT (Grumari),MAN DIESEL & TURBO,Matrincha Transm. de Energia (MTE),ASPEN PHARMA,CREB,DESCOMPLICA,CLUBE DE REGATAS DO FLAMENGO,D1000,GLOBO - EDITORA GLOBO S.A.,PORTO SUDESTE,PORTO SUDESTE,PORTO SUDESTE,CLUBE DE REGATAS DO FLAMENGO,D1000,ALMAVIVA,D1000,F,F,D1000,ALMAVIVA,ALMAVIVA,PORTO SUDESTE,PORTO SUDESTE,WSUT (Magalhanes Navegação),PORTO SUDESTE,WSUT (Magalhanes Navegação),SILIMED,ALMAVIVA,ALMAVIVA,ALMAVIVA,MRO,SUBSEA 7,KATRIUM,MRO,DELLY COSMETICOS,CASA GRANADO,NATIONAL OIL,ASPEN PHARMA,DOMINOS (DP Brasil Participações),Zeedog,Zeedog,F,F,ONS
40,ASPEN PHARMA,ONS,ROCK CITY S.A.,VERDE AMBIENTAL,ROCK CITY S.A.,CORPSERVICES,SUBSEA 7,GLOBO - RADIOS,AMOEDO,CERAS JOHNSON,ALL NATIONS,SISTAC,GLOBO - CAFÉ ORFEU,ALMAVIVA,SILIMED,D1000,WSUT (Magalhanes Navegação),WSUT (Magalhanes Navegação),ALMAVIVA,PORTO SUDESTE,CLUBE DE REGATAS DO FLAMENGO,WSUT (Magalhanes Navegação),CLUBE DE REGATAS DO FLAMENGO,F,F,SILIMED,WSUT (Magalhanes Navegação),WSUT (Magalhanes Navegação),WSUT (Magalhanes Navegação),WSUT (Magalhanes Navegação),INSPIRA MUNDANÇA PART.,WSUT (Magalhanes Navegação),INSPIRA MUNDANÇA PART.,CLUBE DE REGATAS DO FLAMENGO,INSPIRA MUNDANÇA PART.,INSPIRA MUNDANÇA PART.,INSPIRA MUNDANÇA PART.,KATRIUM,ROCK CITY S.A.,OCEÂNICA ENGENHARIA,SAPURA,OCEÂNICA ENGENHARIA,KATRIUM,ENERFLEX,VERDE AMBIENTAL,VINCI PARTNERS (FUNDOS),ONS,ONS,F,F,ALL NATIONS
41,ALL NATIONS,CREB,FUNBIO,MINERACAO MORRO DO IPE (MMI),FUNBIO,COMSHELL SOC PREV. PRIVADA,VERDE AMBIENTAL,GRUPO COMPONENTES (Opportunity) - Eletron,SUBSEA 7,UNIVERSAL MUSICAL,CAMORIM,DESCOMPLICA,FERNANDES ARAÚJO,WSUT (Magalhanes Navegação),CLUBE DE REGATAS DO FLAMENGO,CLUBE DE REGATAS DO FLAMENGO,INSPIRA MUNDANÇA PART.,INSPIRA MUNDANÇA PART.,WSUT (Magalhanes Navegação),ALMAVIVA,PORTO SUDESTE,INSPIRA MUNDANÇA PART.,PORTO SUDESTE,F,F,CLUBE DE REGATAS DO FLAMENGO,CASA GRANADO,CASA GRANADO,CASA GRANADO,INSPIRA MUNDANÇA PART.,CASA GRANADO,INSPIRA MUNDANÇA PART.,CASA GRANADO,ALMAVIVA,CASA GRANADO,CASA GRANADO,CASA GRANADO,NATIONAL OIL,CREB,FAZENDA AGRO SB (Opportunity),KATRIUM,ENERFLEX,DELLY COSMETICOS,BRAMEX,FUNBIO,BARCELOS,MINERACAO MORRO DO IPE (MMI),ALL NATIONS,F,F,CAMORIM
42,CAMORIM,SISTAC,DISTRIBUIDORA RECORD,MR. CAT (Grumari),DISTRIBUIDORA RECORD,COMSHELL SOC PREV. PRIVADA,MINERACAO MORRO DO IPE (MMI),GRUPO COMPONENTES (Opportunity) - Eletron,ASPEN PHARMA,UNIVERSAL MUSICAL,Matrincha Transm. de Energia (MTE),GLOBO - CAFÉ ORFEU,FERNANDES ARAÚJO,CASA GRANADO,ALMAVIVA,PORTO SUDESTE,MRO,MRO,MRO,WSUT (Magalhanes Navegação),ALMAVIVA,MRO,ALMAVIVA,F,F,PORTO SUDESTE,SAPURA,SAPURA,SAPURA,CASA GRANADO,SAPURA,CASA GRANADO,SAPURA,INSPIRA MUNDANÇA PART.,MRO,MRO,MRO,OCEÂNICA ENGENHARIA,SISTAC,BRAMEX,OCEÂNICA ENGENHARIA,PETRONAS,NATIONAL OIL,PETRONAS,DISTRIBUIDORA RECORD,CONEXA SAÚDE,MR. CAT (Grumari),MINERACAO MORRO DO IPE (MMI),F,F,Matrincha Transm. de Energia (MTE)
43,Matrincha Transm. de Energia (MTE),DESCOMPLICA,CORPSERVICES,GLOBO - RADIOS,CORPSERVICES,GLOBO - ED. GLOBO COND NAST,MR. CAT (Grumari),GME AEROSPACE,GLOBO - RADIOS,DINACO,CERAS JOHNSON,OCEANEERING,TULIP CAMPOS HOTELARIA,MRO,CASA GRANADO,MRO,SAPURA,SAPURA,SAPURA,INSPIRA MUNDANÇA PART.,WSUT (Magalhanes Navegação),KATRIUM,WSUT (Magalhanes Navegação),F,F,ALMAVIVA,KATRIUM,KATRIUM,KATRIUM,SAPURA,DELLY COSMETICOS,SAPURA,DELLY COSMETICOS,CASA GRANADO,KATRIUM,KATRIUM,KATRIUM,FAZENDA AGRO SB (Opportunity),DESCOMPLICA,SUPERMERCADO ZONA SUL,FAZENDA AGRO SB (Opportunity),PARANAÍBA (PTE),OCEÂNICA ENGENHARIA,LIBRA TERMINAL PORTUARIO (ICTSI),CORPSERVICES,DGPAR (ALL CARE),GLOBO - RADIOS,CAMORIM,F,F,CERAS JOHNSON
44,CERAS JOHNSON,GLOBO - CAFÉ ORFEU,,,BIOMERIEUX,GLOBO - ED. GLOBO COND NAST,ECOPETROL,GME AEROSPACE,NEW WAVE,DINACO,MANUCHAR,OCEANEERING,TULIP CAMPOS HOTELARIA,KATRIUM,MRO,SAPURA,DELLY COSMETICOS,DELLY COSMETICOS,DELLY COSMETICOS,MRO,INSPIRA MUNDANÇA PART.,DELLY COSMETICOS,INSPIRA MUNDANÇA PART.,F,F,WSUT (Magalhanes Navegação),NATIONAL OIL,NATIONAL OIL,DELLY COSMETICOS,DELLY COSMETICOS,NATIONAL OIL,DELLY COSMETICOS,NATIONAL OIL,MRO,NATIONAL OIL,NATIONAL OIL,NATIONAL OIL,PETRONAS,GLOBO - CAFÉ ORFEU,PARANAÍBA (PTE),BRAMEX,TEEKAY,ENERFLEX,CANAL DE ISABEL II (Emissão S.A.),UNIVERSAL MUSICAL,ASPEN PHARMA,COMSHELL SOC PREV. PRIVADA,MR. CAT (Grumari),F,F,GRUPO COMPONENTES (Opportunity) - Eletron
45,,,,,BIOMERIEUX,AXXON (RHMED),ECOPETROL,,NEW WAVE,,MANUCHAR,Orthopride (PRKS),,DELLY COSMETICOS,SAPURA,DELLY COSMETICOS,NATIONAL OIL,NATIONAL OIL,OCEÂNICA ENGENHARIA,SAPURA,MRO,OCEÂNICA ENGENHARIA,MRO,F,F,CASA GRANADO,ENERFLEX,ENERFLEX,NATIONAL OIL,NATIONAL OIL,ENERFLEX,NATIONAL OIL,ENERFLEX,KATRIUM,OCEÂNICA ENGENHARIA,OCEÂNICA ENGENHARIA,OCEÂNICA ENGENHARIA,SUPERMERCADO ZONA SUL,NEW WAVE,CANAL DE ISABEL II (Emissão S.A.),PARANAÍBA (PTE),DOMINOS (DP Brasil Participações),LIBRA TERMINAL PORTUARIO (ICTSI),DOMINOS (DP Brasil Participações),UNIVERSAL MUSICAL,VERDE AMBIENTAL,COMSHELL SOC PREV. PRIVADA,Matrincha Transm. de Energia (MTE),F,F,GRUPO COMPONENTES (Opportunity) - Eletron
46,,,,,Guaraciaba Transmissora de Energia,AXXON (RHMED),DILETTO (Sardinia Investimentos),,GEFCO,,GLOBO - FRM/C.FUTURA,Orthopride (PRKS),,OCEÂNICA ENGENHARIA,KATRIUM,OCEÂNICA ENGENHARIA,OCEÂNICA ENGENHARIA,OCEÂNICA ENGENHARIA,ENERFLEX,KATRIUM,KATRIUM,FAZENDA AGRO SB (Opportunity),SAPURA,F,F,MRO,FAZENDA AGRO SB (Opportunity),FAZENDA AGRO SB (Opportunity),ENERFLEX,ENERFLEX,BRAMEX,ENERFLEX,BRAMEX,NATIONAL OIL,FAZENDA AGRO SB (Opportunity),FAZENDA AGRO SB (Opportunity),FAZENDA AGRO SB (Opportunity),LIBRA TERMINAL PORTUARIO (ICTSI),NEW WAVE,EDISON CHOUEST (BRAM) ,CANAL DE ISABEL II (Emissão S.A.),FARSTAD SHIPPING,VINCI PARTNERS (FUNDOS),VINCI PARTNERS (FUNDOS),DILETTO (Sardinia Investimentos),FUNBIO,OCEANEERING,GLOBO - RADIOS,F,F,Guaraciaba Transmissora de Energia
47,,,,,Guaraciaba Transmissora de Energia,,DILETTO (Sardinia Investimentos),,GEFCO,,GLOBO - FRM/C.FUTURA,,,ENERFLEX,DELLY COSMETICOS,ENERFLEX,ENERFLEX,ENERFLEX,FAZENDA AGRO SB (Opportunity),DELLY COSMETICOS,DELLY COSMETICOS,BRAMEX,KATRIUM,F,F,SAPURA,PETRONAS,BRAMEX,BRAMEX,BRAMEX,PETRONAS,BRAMEX,PETRONAS,OCEÂNICA ENGENHARIA,BRAMEX,PETRONAS,PETRONAS,CANAL DE ISABEL II (Emissão S.A.),GLOBO - ED. GLOBO COND NAST,FARSTAD SHIPPING,FARSTAD SHIPPING,BEMISA (Opportunity),BUREAU VERITAS,BARCELOS,DILETTO (Sardinia Investimentos),DISTRIBUIDORA RECORD,OCEANEERING,CERAS JOHNSON,F,F,Guaraciaba Transmissora de Energia
48,,,,,KOMPASS ENERGIA,,,,,,,,,FAZENDA AGRO SB (Opportunity),OCEÂNICA ENGENHARIA,BRAMEX,PETRONAS,SUPERMERCADO ZONA SUL,SUPERMERCADO ZONA SUL,OCEÂNICA ENGENHARIA,OCEÂNICA ENGENHARIA,SUPERMERCADO ZONA SUL,DELLY COSMETICOS,F,F,KATRIUM,PARANAÍBA (PTE),PETRONAS,PETRONAS,PETRONAS,PARANAÍBA (PTE),PETRONAS,PARANAÍBA (PTE),FAZENDA AGRO SB (Opportunity),PETRONAS,SUPERMERCADO ZONA SUL,SUPERMERCADO ZONA SUL,EDISON CHOUEST (BRAM) ,GLOBO - ED. GLOBO COND NAST,BUREAU VERITAS,BUREAU VERITAS,PUIG O'NIQUE,BARCELOS,S2,TULIP CAMPOS HOTELARIA,CORPSERVICES,GEFCO,ECOPETROL,F,F,GLOBO - FRM/C.FUTURA
49,,,,,KOMPASS ENERGIA,,,,,,,,,PETRONAS,ENERFLEX,SUPERMERCADO ZONA SUL,SUPERMERCADO ZONA SUL,PARANAÍBA (PTE),LIBRA TERMINAL PORTUARIO (ICTSI),ENERFLEX,FAZENDA AGRO SB (Opportunity),PARANAÍBA (PTE),OCEÂNICA ENGENHARIA,F,F,DELLY COSMETICOS,LIBRA TERMINAL PORTUARIO (ICTSI),PARANAÍBA (PTE),PARANAÍBA (PTE),PARANAÍBA (PTE),TEEKAY,PARANAÍBA (PTE),TEEKAY,BRAMEX,SUPERMERCADO ZONA SUL,LIBRA TERMINAL PORTUARIO (ICTSI),LIBRA TERMINAL PORTUARIO (ICTSI),FARSTAD SHIPPING,Orthopride (PRKS),S2,S2,CONEXA SAÚDE,MAN DIESEL & TURBO,CONEXA SAÚDE,TULIP CAMPOS HOTELARIA,BIOMERIEUX,GEFCO,ECOPETROL,F,F,GLOBO - FRM/C.FUTURA
50,,,,,,,,,,,,,,LIBRA TERMINAL PORTUARIO (ICTSI),FAZENDA AGRO SB (Opportunity),TEEKAY,LIBRA TERMINAL PORTUARIO (ICTSI),LIBRA TERMINAL PORTUARIO (ICTSI),TEEKAY,FAZENDA AGRO SB (Opportunity),BRAMEX,CANAL DE ISABEL II (Emissão S.A.),ENERFLEX,F,F,NATIONAL OIL,CANAL DE ISABEL II (Emissão S.A.),LIBRA TERMINAL PORTUARIO (ICTSI),LIBRA TERMINAL PORTUARIO (ICTSI),TEEKAY,DOMINOS (DP Brasil Participações),TEEKAY,DOMINOS (DP Brasil Participações),PARANAÍBA (PTE),PARANAÍBA (PTE),CANAL DE ISABEL II (Emissão S.A.),CANAL DE ISABEL II (Emissão S.A.),BEMISA (Opportunity),Orthopride (PRKS),AMOEDO,AMOEDO,AMOEDO,DGPAR (ALL CARE),DGPAR (ALL CARE),,BIOMERIEUX,AXXON (RHMED),FERNANDES ARAÚJO,F,F,
51,,,,,,,,,,,,,,CANAL DE ISABEL II (Emissão S.A.),SUPERMERCADO ZONA SUL,DOMINOS (DP Brasil Participações),TEEKAY,TEEKAY,CANAL DE ISABEL II (Emissão S.A.),BRAMEX,SUPERMERCADO ZONA SUL,DOMINOS (DP Brasil Participações),FAZENDA AGRO SB (Opportunity),F,F,ENERFLEX,EDISON CHOUEST (BRAM) ,TEEKAY,TEEKAY,DOMINOS (DP Brasil Participações),EDISON CHOUEST (BRAM) ,DOMINOS (DP Brasil Participações),EDISON CHOUEST (BRAM) ,TEEKAY,LIBRA TERMINAL PORTUARIO (ICTSI),EDISON CHOUEST (BRAM) ,EDISON CHOUEST (BRAM) ,BARCELOS,,Zeedog,SUBSEA 7,SUBSEA 7,ASPEN PHARMA,ASPEN PHARMA,,MANUCHAR,AXXON (RHMED),FERNANDES ARAÚJO,F,F,
52,,,,,,,,,,,,,,DOMINOS (DP Brasil Participações),LIBRA TERMINAL PORTUARIO (ICTSI),EDISON CHOUEST (BRAM) ,FARSTAD SHIPPING,FARSTAD SHIPPING,FARSTAD SHIPPING,SUPERMERCADO ZONA SUL,CANAL DE ISABEL II (Emissão S.A.),FARSTAD SHIPPING,BRAMEX,F,F,FAZENDA AGRO SB (Opportunity),VINCI PARTNERS (FUNDOS),CANAL DE ISABEL II (Emissão S.A.),DOMINOS (DP Brasil Participações),EDISON CHOUEST (BRAM) ,VINCI PARTNERS (FUNDOS),EDISON CHOUEST (BRAM) ,VINCI PARTNERS (FUNDOS),DOMINOS (DP Brasil Participações),TEEKAY,FARSTAD SHIPPING,FARSTAD SHIPPING,S2,,SUBSEA 7,ONS,ROCK CITY S.A.,VERDE AMBIENTAL,ALL NATIONS,,MANUCHAR,,DINACO,F,F,
53,,,,,,,,,,,,,,VINCI PARTNERS (FUNDOS),FARSTAD SHIPPING,FARSTAD SHIPPING,BEMISA (Opportunity),BEMISA (Opportunity),BEMISA (Opportunity),LIBRA TERMINAL PORTUARIO (ICTSI),DOMINOS (DP Brasil Participações),VINCI PARTNERS (FUNDOS),SUPERMERCADO ZONA SUL,F,F,PETRONAS,BEMISA (Opportunity),DOMINOS (DP Brasil Participações),EDISON CHOUEST (BRAM) ,VINCI PARTNERS (FUNDOS),BUREAU VERITAS,VINCI PARTNERS (FUNDOS),BUREAU VERITAS,VINCI PARTNERS (FUNDOS),CANAL DE ISABEL II (Emissão S.A.),BEMISA (Opportunity),BEMISA (Opportunity),MAN DIESEL & TURBO,,ROCK CITY S.A.,CREB,FUNBIO,MINERACAO MORRO DO IPE (MMI),CAMORIM,,GME AEROSPACE,,DINACO,F,F,
